enrollment_id,user_id,course_id,current_status
15355,4081,987,active
15356,7748,1024,inactive
15357,3822,127,inactive
15358,5664,870,inactive
15359,627,944,inactive
15360,361,368,inactive
15361,9010,535,inactive
15362,6008,732,inactive
15363,9200,856,active
15364,704,665,active
15365,2205,1006,active
15366,3312,301,inactive
15367,1524,137,inactive
15368,8394,62,inactive
15369,2269,283,inactive
15370,5456,902,active
15371,2724,213,inactive
15372,1033,892,inactive
15373,5322,450,active
15374,9466,612,active
15375,7813,1021,active
15376,2008,791,inactive
15377,2897,870,inactive
15378,141,890,inactive
15379,4073,709,inactive
15380,3894,180,inactive
15381,4020,622,active
15382,2471,86,active
15383,1824,508,inactive
15384,5050,883,inactive
15385,1218,578,active
15386,5460,283,inactive
15387,7091,471,active
15388,1055,674,inactive
15389,6516,300,active
15390,9206,821,inactive
15391,2294,268,inactive
15392,261,746,active
15393,8420,807,inactive
15394,6524,1016,inactive
15395,7699,703,inactive
15396,5663,906,active
15397,8489,751,inactive
15398,8163,680,active
15399,4021,921,active
15400,5589,770,active
15401,4324,612,inactive
15402,9869,989,active
15403,955,297,active
15404,6031,970,active
15405,5781,821,inactive
15406,1670,867,inactive
15407,5893,54,inactive
15408,5817,91,inactive
15409,1869,356,active
15410,9121,979,inactive
15411,2172,484,inactive
15412,4736,974,inactive
15413,8618,312,active
15414,1056,746,active
15415,5843,159,inactive
15416,9409,509,active
15417,7576,250,inactive
15418,6029,497,inactive
15419,2041,413,active
15420,8277,390,active
15421,3876,644,active
15422,8624,846,active
15423,283,775,active
15424,6062,44,inactive
15425,826,64,inactive
15426,7084,757,active
15427,9540,873,active
15428,8048,297,inactive
15429,6695,997,inactive
15430,2564,1001,active
15431,585,646,active
15432,4304,881,active
15433,193,542,inactive
15434,2098,455,inactive
15435,6862,362,inactive
15436,2396,698,active
15437,8864,426,active
15438,9416,411,active
15439,2680,33,active
15440,2296,896,inactive
15441,2719,436,inactive
15442,5506,205,active
15443,2187,831,active
15444,8665,875,active
15445,2893,537,inactive
15446,7248,304,active
15447,7529,584,inactive
15448,740,987,inactive
15449,8717,265,inactive
15450,897,929,active
15451,2701,277,inactive
15452,3621,918,active
15453,4715,331,active
15454,8384,564,inactive
15455,4402,431,inactive
15456,4218,806,active
15457,5643,656,inactive
15458,2033,206,inactive
15459,3994,294,active
15460,9400,214,inactive
15461,583,523,inactive
15462,9241,897,inactive
15463,4320,216,active
15464,1972,111,inactive
15465,3635,61,inactive
15466,5592,873,active
15467,8978,270,active
15468,7456,191,inactive
15469,8147,685,inactive
15470,6912,48,active
15471,6115,885,inactive
15472,5696,703,inactive
15473,306,299,inactive
15474,8495,796,inactive
15475,9773,966,active
15476,3974,1016,inactive
15477,2100,175,active
15478,2325,689,inactive
15479,9565,339,inactive
15480,3699,871,inactive
15481,458,389,inactive
15482,2077,782,inactive
15483,1214,724,active
15484,4117,242,active
15485,9317,964,inactive
15486,6054,1003,inactive
15487,7268,571,active
15488,6233,1021,active
15489,2465,230,inactive
15490,5901,473,inactive
15491,4214,854,inactive
15492,2080,845,active
15493,2270,889,inactive
15494,5351,110,inactive
15495,3301,342,inactive
15496,3325,991,active
15497,1442,431,inactive
15498,9324,43,active
15499,2110,900,active
15500,4793,794,active
15501,268,252,inactive
15502,6804,228,inactive
15503,6692,37,active
15504,9933,230,active
15505,3706,922,inactive
15506,8022,667,active
15507,5116,270,active
15508,4491,188,active
15509,1129,182,inactive
15510,5175,721,inactive
15511,8050,981,active
15512,975,667,inactive
15513,2791,812,active
15514,1077,80,inactive
15515,6062,106,active
15516,3178,739,active
15517,493,544,active
15518,8385,825,inactive
15519,5340,795,inactive
15520,3031,1020,active
15521,6624,681,inactive
15522,751,759,active
15523,9551,176,inactive
15524,8246,418,active
15525,5790,537,inactive
15526,321,206,active
15527,1533,508,inactive
15528,7467,810,inactive
15529,231,66,inactive
15530,9994,591,inactive
15531,9820,846,inactive
15532,9443,647,inactive
15533,3648,792,active
15534,8027,233,inactive
15535,6998,309,active
15536,8847,620,active
15537,1334,342,inactive
15538,5871,981,inactive
15539,4292,879,active
15540,2292,189,inactive
15541,4831,214,inactive
15542,1758,661,inactive
15543,9486,140,inactive
15544,9004,534,active
15545,2217,884,active
15546,2027,133,active
15547,3420,576,active
15548,6720,752,active
15549,2401,368,inactive
15550,6901,749,active
15551,8348,78,active
15552,7287,868,inactive
15553,9878,976,active
15554,1909,248,inactive
15555,5208,76,active
15556,974,526,active
15557,8347,977,active
15558,4389,554,active
15559,5011,1020,active
15560,346,926,active
15561,4666,427,active
15562,9466,126,inactive
15563,8610,347,inactive
15564,704,45,inactive
15565,6965,992,inactive
15566,8820,705,inactive
15567,3780,1027,inactive
15568,7875,929,active
15569,6305,413,inactive
15570,452,78,inactive
15571,2557,515,active
15572,8630,116,active
15573,6378,264,active
15574,1016,1009,inactive
15575,931,739,active
15576,1931,876,active
15577,3717,773,active
15578,8114,430,active
15579,1727,150,inactive
15580,467,286,active
15581,7082,306,active
15582,8166,962,active
15583,121,992,inactive
15584,3332,255,inactive
15585,9223,262,active
15586,2392,602,active
15587,3676,569,inactive
15588,1301,464,inactive
15589,9475,341,inactive
15590,4171,684,inactive
15591,1837,1027,active
15592,4470,953,active
15593,4895,367,inactive
15594,9559,798,active
15595,2285,269,active
15596,7668,102,active
15597,2722,704,active
15598,3183,963,active
15599,6676,152,active
15600,4713,126,active
15601,6135,177,inactive
15602,8666,950,active
15603,7193,430,inactive
15604,7325,766,inactive
15605,2829,584,active
15606,4775,384,inactive
15607,7957,975,inactive
15608,1811,647,inactive
15609,6603,458,inactive
15610,7316,931,active
15611,8211,642,active
15612,4660,311,inactive
15613,2106,232,active
15614,3617,113,active
15615,9434,815,active
15616,9859,565,inactive
15617,7533,244,active
15618,2643,856,inactive
15619,8477,56,inactive
15620,6869,781,active
15621,9988,409,active
15622,8349,163,active
15623,3229,556,active
15624,8418,895,inactive
15625,8066,534,inactive
15626,1263,487,inactive
15627,911,954,active
15628,5885,257,active
15629,4616,714,active
15630,7231,552,active
15631,3513,556,inactive
15632,2713,710,active
15633,6309,832,inactive
15634,1973,730,active
15635,3187,633,inactive
15636,3146,189,inactive
15637,5660,312,active
15638,7001,298,inactive
15639,8252,841,active
15640,313,801,active
15641,5197,564,inactive
15642,773,834,inactive
15643,6327,1030,inactive
15644,9108,54,inactive
15645,3159,277,inactive
15646,4770,815,active
15647,7517,54,inactive
15648,5121,420,inactive
15649,1110,784,active
15650,7016,529,inactive
15651,4182,261,active
15652,8644,672,active
15653,412,266,active
15654,9439,465,inactive
15655,6444,752,active
15656,9939,881,inactive
15657,9980,70,inactive
15658,3229,461,active
15659,775,204,inactive
15660,8519,97,active
15661,3946,488,active
15662,6143,382,inactive
15663,7606,405,active
15664,3427,458,active
15665,4431,853,inactive
15666,1442,621,active
15667,9678,372,inactive
15668,3671,154,inactive
15669,3656,618,inactive
15670,1683,669,inactive
15671,1186,668,active
15672,10008,346,active
15673,5336,788,inactive
15674,2539,450,active
15675,6278,938,inactive
15676,3361,158,active
15677,2735,667,active
15678,2770,718,active
15679,852,575,active
15680,1541,231,active
15681,3083,411,active
15682,6646,614,active
15683,3117,210,active
15684,5881,683,active
15685,1312,119,inactive
15686,9858,989,inactive
15687,7872,113,inactive
15688,8402,452,active
15689,7741,84,inactive
15690,2657,461,active
15691,5981,470,inactive
15692,4627,597,active
15693,2154,145,inactive
15694,68,832,inactive
15695,6408,174,active
15696,5659,249,inactive
15697,5520,83,active
15698,9850,517,active
15699,1402,999,inactive
15700,4774,652,active
15701,9791,991,active
15702,7838,122,inactive
15703,7775,46,active
15704,6553,45,inactive
15705,3354,446,inactive
15706,9266,717,active
15707,6888,317,active
15708,9206,812,inactive
15709,1195,836,active
15710,5462,224,active
15711,5555,671,inactive
15712,3023,526,inactive
15713,6437,873,active
15714,461,327,inactive
15715,2833,980,active
15716,9322,573,inactive
15717,2689,46,inactive
15718,8479,876,active
15719,6379,713,active
15720,3561,935,active
15721,7645,994,active
15722,6960,102,inactive
15723,6274,596,active
15724,585,94,active
15725,4205,73,inactive
15726,3060,273,inactive
15727,8618,706,active
15728,6227,330,inactive
15729,4104,1008,active
15730,460,143,inactive
15731,8764,247,active
15732,8467,895,inactive
15733,7855,757,inactive
15734,7338,985,inactive
15735,1974,979,active
15736,1077,328,inactive
15737,1930,111,active
15738,3280,67,inactive
15739,5180,893,active
15740,543,968,inactive
15741,10012,63,inactive
15742,358,637,inactive
15743,352,756,active
15744,999,245,inactive
15745,9387,239,active
15746,6263,809,active
15747,5042,610,active
15748,9019,872,active
15749,8115,359,inactive
15750,3201,592,inactive
15751,6651,899,active
15752,7761,187,active
15753,6918,271,active
15754,2683,681,active
15755,5529,416,active
15756,2274,961,inactive
15757,4642,651,active
15758,2460,605,inactive
15759,350,947,inactive
15760,4116,82,active
15761,5398,635,active
15762,5009,730,inactive
15763,4786,899,inactive
15764,621,836,active
15765,89,461,inactive
15766,3428,247,active
15767,2966,611,inactive
15768,4137,295,active
15769,142,876,active
15770,1834,344,inactive
15771,9339,915,active
15772,2039,713,inactive
15773,6553,619,active
15774,9120,459,inactive
15775,10021,245,inactive
15776,578,507,inactive
15777,4222,386,inactive
15778,6045,362,active
15779,6160,673,active
15780,9300,466,active
15781,6271,266,active
15782,4370,683,active
15783,8280,743,active
15784,7564,50,inactive
15785,9738,242,inactive
15786,4236,1029,active
15787,6080,888,inactive
15788,8746,934,inactive
15789,5512,535,active
15790,199,879,inactive
15791,5296,876,active
15792,5649,445,active
15793,2566,335,active
15794,5199,915,inactive
15795,4146,707,active
15796,9333,647,inactive
15797,3237,855,active
15798,3793,573,inactive
15799,1959,41,inactive
15800,7139,950,active
15801,9101,722,inactive
15802,8246,507,active
15803,5226,134,inactive
15804,4916,910,active
15805,124,90,active
15806,5100,71,inactive
15807,2587,812,active
15808,6136,78,inactive
15809,5315,138,active
15810,3414,183,inactive
15811,6519,185,inactive
15812,5121,976,active
15813,8749,466,active
15814,4352,974,active
15815,8365,1002,inactive
15816,2719,420,active
15817,3141,688,active
15818,9994,381,active
15819,4868,796,inactive
15820,3463,645,active
15821,9213,429,inactive
15822,3243,618,active
15823,9442,500,active
15824,1925,312,inactive
15825,8113,245,inactive
15826,3765,377,inactive
15827,155,285,inactive
15828,803,208,inactive
15829,7577,61,active
15830,3734,644,active
15831,3814,100,inactive
15832,6906,200,inactive
15833,6457,841,inactive
15834,3089,44,active
15835,2072,259,active
15836,232,254,inactive
15837,6390,979,active
15838,4797,757,active
15839,8551,988,inactive
15840,4911,76,inactive
15841,5322,445,active
15842,4422,838,active
15843,8440,451,inactive
15844,62,948,active
15845,2710,835,inactive
15846,5681,342,active
15847,6567,133,active
15848,4452,945,inactive
15849,4786,73,active
15850,5159,832,active
15851,4970,581,inactive
15852,2674,914,active
15853,5910,1028,active
15854,1502,160,inactive
15855,5324,832,active
15856,9743,449,inactive
15857,5567,848,active
15858,4700,877,active
15859,9717,610,active
15860,6111,44,active
15861,2318,388,inactive
15862,3248,738,inactive
15863,5982,72,inactive
15864,9464,779,inactive
15865,1874,138,inactive
15866,1784,165,inactive
15867,3983,538,active
15868,2187,932,active
15869,4670,478,active
15870,8279,787,active
15871,4267,274,active
15872,9656,476,inactive
15873,4057,280,inactive
15874,2967,876,active
15875,7307,796,active
15876,702,833,inactive
15877,4577,383,inactive
15878,9779,313,active
15879,5488,96,inactive
15880,4772,821,inactive
15881,2693,627,active
15882,7175,409,inactive
15883,6678,288,active
15884,5369,309,active
15885,809,590,inactive
15886,3095,843,active
15887,1985,1029,active
15888,980,817,inactive
15889,1198,666,inactive
15890,3809,461,active
15891,2927,556,inactive
15892,9804,785,inactive
15893,6086,754,inactive
15894,9968,545,active
15895,8295,522,inactive
15896,7456,496,inactive
15897,2804,878,active
15898,2346,1011,active
15899,9544,898,active
15900,167,226,active
15901,1145,733,inactive
15902,2839,197,active
15903,8929,586,active
15904,5896,980,active
15905,1087,764,inactive
15906,4692,633,inactive
15907,8863,728,inactive
15908,2367,605,active
15909,8671,574,active
15910,4012,307,active
15911,8897,368,active
15912,7061,984,active
15913,1472,313,active
15914,9775,819,inactive
15915,695,942,active
15916,4767,256,active
15917,6547,611,inactive
15918,3997,417,active
15919,8283,331,inactive
15920,2592,470,inactive
15921,5957,391,active
15922,618,185,inactive
15923,5297,393,inactive
15924,7623,34,active
15925,2882,604,inactive
15926,7903,527,inactive
15927,1758,337,active
15928,7423,260,active
15929,1438,68,active
15930,1098,782,inactive
15931,5708,253,active
15932,1461,553,active
15933,929,458,active
15934,4599,529,active
15935,8175,232,inactive
15936,6225,814,active
15937,225,446,inactive
15938,1022,613,inactive
15939,8526,159,inactive
15940,1222,144,inactive
15941,1948,291,inactive
15942,889,452,inactive
15943,6447,991,inactive
15944,2035,230,inactive
15945,3539,411,inactive
15946,3802,771,inactive
15947,5654,615,inactive
15948,3498,530,active
15949,3684,479,active
15950,2482,523,inactive
15951,4107,475,inactive
15952,1218,911,active
15953,6498,997,active
15954,9611,919,inactive
15955,3690,757,active
15956,2698,999,inactive
15957,9476,281,active
15958,7990,836,inactive
15959,6421,987,active
15960,822,661,active
15961,2616,960,inactive
15962,9659,523,inactive
15963,3722,333,active
15964,1080,655,inactive
15965,9439,726,active
15966,5195,645,active
15967,7004,689,active
15968,9305,854,inactive
15969,5286,447,active
15970,8266,598,active
15971,1753,944,inactive
15972,3095,802,active
15973,3941,711,inactive
15974,6367,767,inactive
15975,763,745,active
15976,6064,627,inactive
15977,2409,334,active
15978,9722,397,active
15979,8852,622,inactive
15980,5434,617,inactive
15981,1256,119,active
15982,7794,463,active
15983,1240,713,active
15984,9724,534,inactive
15985,8236,622,active
15986,3450,625,active
15987,8905,159,active
15988,9363,751,inactive
15989,5089,843,active
15990,4700,449,inactive
15991,3254,802,active
15992,7381,154,inactive
15993,2268,149,active
15994,9936,353,active
15995,6834,545,inactive
15996,1310,676,active
15997,2960,887,active
15998,3442,216,active
15999,1933,910,active
16000,7519,706,active
16001,9836,51,active
16002,9871,358,inactive
16003,4405,48,active
16004,3791,445,active
16005,4182,307,inactive
16006,2912,587,active
16007,1548,609,active
16008,2786,507,inactive
16009,1719,316,active
16010,568,552,inactive
16011,2703,335,inactive
16012,6752,39,active
16013,8581,867,active
16014,2746,415,active
16015,4739,162,inactive
16016,2603,202,inactive
16017,276,435,active
16018,9114,293,active
16019,9198,617,inactive
16020,5936,345,inactive
16021,9208,941,active
16022,5011,934,active
16023,8699,429,inactive
16024,9940,891,inactive
16025,2871,440,active
16026,3250,659,inactive
16027,3986,435,active
16028,5597,960,active
16029,9734,938,active
16030,4332,578,inactive
16031,5353,564,active
16032,7369,411,active
16033,1017,829,active
16034,7832,304,inactive
16035,2081,965,active
16036,9360,973,inactive
16037,7910,309,inactive
16038,4539,436,active
16039,2281,229,inactive
16040,3537,362,inactive
16041,2773,176,inactive
16042,1970,124,inactive
16043,2693,503,inactive
16044,7849,235,active
16045,3703,850,active
16046,4657,719,active
16047,2422,398,active
16048,8949,482,active
16049,6169,301,inactive
16050,5501,813,active
16051,5014,504,inactive
16052,5402,1013,active
16053,4656,342,inactive
16054,3890,744,inactive
16055,3748,440,active
16056,4667,211,inactive
16057,665,622,active
16058,9039,521,active
16059,615,177,inactive
16060,6763,1014,inactive
16061,2572,196,active
16062,645,156,active
16063,1235,431,active
16064,9881,56,inactive
16065,7607,988,inactive
16066,8661,495,inactive
16067,521,842,inactive
16068,1352,276,inactive
16069,2483,304,active
16070,439,946,inactive
16071,7481,658,active
16072,1641,535,inactive
16073,4091,66,inactive
16074,8704,198,active
16075,4735,560,active
16076,864,610,inactive
16077,5649,668,active
16078,996,827,active
16079,6909,151,active
16080,6104,660,active
16081,2960,226,active
16082,8203,704,active
16083,2818,720,inactive
16084,1332,329,active
16085,5234,346,inactive
16086,4941,81,active
16087,4389,628,active
16088,4962,603,active
16089,5033,86,active
16090,4085,336,active
16091,9167,472,active
16092,2809,531,inactive
16093,127,798,inactive
16094,2537,669,active
16095,8917,127,inactive
16096,1191,170,inactive
16097,7240,555,inactive
16098,7674,83,inactive
16099,2487,780,active
16100,9898,435,active
16101,1547,73,inactive
16102,9239,519,active
16103,5672,112,inactive
16104,1017,983,inactive
16105,956,982,inactive
16106,7514,396,active
16107,2330,720,inactive
16108,7131,715,inactive
16109,8803,696,inactive
16110,9611,224,active
16111,5914,961,active
16112,2126,1005,active
16113,4704,180,inactive
16114,7023,310,inactive
16115,7461,568,active
16116,3664,633,active
16117,6742,248,inactive
16118,9232,908,active
16119,935,814,active
16120,330,642,active
16121,9002,720,inactive
16122,4850,95,active
16123,5680,735,inactive
16124,8054,848,active
16125,6337,620,inactive
16126,921,130,inactive
16127,4047,697,inactive
16128,4144,348,active
16129,4186,687,active
16130,614,883,inactive
16131,228,285,active
16132,9676,49,active
16133,2241,92,inactive
16134,7911,217,inactive
16135,2679,890,active
16136,915,901,active
16137,8889,711,inactive
16138,5890,77,active
16139,5464,403,inactive
16140,7665,237,inactive
16141,7555,1025,inactive
16142,3412,813,active
16143,9597,575,inactive
16144,2331,823,active
16145,3103,832,active
16146,6529,92,active
16147,9847,911,active
16148,4623,929,inactive
16149,9969,151,inactive
16150,2725,885,inactive
16151,763,113,active
16152,3964,885,inactive
16153,8090,534,active
16154,5888,87,inactive
16155,5896,259,active
16156,9255,246,inactive
16157,593,130,inactive
16158,438,804,active
16159,79,152,active
16160,3237,276,active
16161,5205,541,inactive
16162,7152,535,active
16163,4727,518,active
16164,9955,846,active
16165,5754,927,active
16166,1510,371,active
16167,9955,296,inactive
16168,8576,186,active
16169,1059,962,inactive
16170,8261,441,active
16171,949,640,inactive
16172,814,382,inactive
16173,4556,546,active
16174,5706,259,active
16175,2300,322,active
16176,5518,728,inactive
16177,998,850,inactive
16178,6614,532,inactive
16179,4250,989,active
16180,3738,385,inactive
16181,1055,910,inactive
16182,9615,182,active
16183,7644,307,active
16184,9329,505,active
16185,9290,367,inactive
16186,2183,930,inactive
16187,8250,593,active
16188,5945,644,inactive
16189,3640,839,inactive
16190,7373,909,active
16191,7713,720,inactive
16192,454,935,inactive
16193,4464,747,inactive
16194,1550,216,active
16195,9849,688,active
16196,7486,908,inactive
16197,7501,157,active
16198,7760,438,inactive
16199,363,640,active
16200,900,961,inactive
16201,8685,547,inactive
16202,4917,567,active
16203,5567,70,inactive
16204,7029,654,active
16205,968,347,active
16206,5929,346,inactive
16207,3041,961,active
16208,6321,155,inactive
16209,9879,971,active
16210,3076,385,inactive
16211,9123,458,active
16212,2745,902,active
16213,8300,85,inactive
16214,9613,340,active
16215,1404,500,inactive
16216,6299,809,inactive
16217,3659,959,inactive
16218,683,255,inactive
16219,5936,445,inactive
16220,8517,1009,inactive
16221,9958,54,active
16222,5540,230,active
16223,5976,374,active
16224,9100,65,active
16225,9946,667,active
16226,2346,856,active
16227,6157,445,inactive
16228,6106,476,active
16229,900,956,inactive
16230,2426,171,active
16231,863,93,active
16232,6952,941,inactive
16233,6134,564,active
16234,284,100,active
16235,5622,46,active
16236,7248,699,inactive
16237,6699,878,active
16238,9621,157,inactive
16239,9109,161,active
16240,8930,797,inactive
16241,8470,304,inactive
16242,7186,459,inactive
16243,7869,1027,active
16244,1588,909,inactive
16245,8158,909,active
16246,1567,848,active
16247,9248,275,active
16248,2210,488,inactive
16249,9851,208,active
16250,1110,633,active
16251,3804,928,inactive
16252,4442,582,active
16253,630,637,inactive
16254,9479,203,inactive
16255,8794,396,inactive
16256,9267,633,inactive
16257,1158,155,inactive
16258,10025,407,active
16259,7388,465,active
16260,1290,597,inactive
16261,8058,803,active
16262,49,259,inactive
16263,6761,788,active
16264,2597,332,active
16265,1411,1000,inactive
16266,3115,758,active
16267,3364,583,active
16268,6158,94,inactive
16269,1819,525,inactive
16270,8620,516,active
16271,5919,465,inactive
16272,767,76,active
16273,2360,637,inactive
16274,8988,707,inactive
16275,6441,535,inactive
16276,3784,1017,inactive
16277,5492,1010,active
16278,6421,959,inactive
16279,8437,710,active
16280,7778,332,inactive
16281,4460,734,inactive
16282,1022,95,active
16283,7866,551,inactive
16284,6391,974,active
16285,234,93,active
16286,6299,682,inactive
16287,9433,886,active
16288,230,559,inactive
16289,5699,202,inactive
16290,8169,567,active
16291,8903,688,active
16292,6537,97,inactive
16293,7803,340,inactive
16294,7200,173,inactive
16295,8474,897,active
16296,8083,447,inactive
16297,9443,500,inactive
16298,2975,950,inactive
16299,9676,247,inactive
16300,5203,748,inactive
16301,9594,595,active
16302,5979,357,inactive
16303,7653,191,active
16304,6859,736,active
16305,7919,790,active
16306,4641,365,inactive
16307,9716,280,active
16308,7810,456,active
16309,4629,444,inactive
16310,9949,925,active
16311,2899,215,inactive
16312,283,683,inactive
16313,6386,839,inactive
16314,8608,871,active
16315,5136,139,active
16316,1201,591,inactive
16317,5056,1008,inactive
16318,7430,162,active
16319,3398,118,active
16320,5937,419,inactive
16321,2301,719,active
16322,4808,985,active
16323,9932,657,active
16324,5727,786,active
16325,7102,824,active
16326,1146,593,inactive
16327,1839,539,active
16328,9741,613,inactive
16329,2178,845,inactive
16330,597,333,active
16331,9449,609,inactive
16332,210,94,active
16333,7131,778,active
16334,3350,1024,inactive
16335,6375,602,inactive
16336,5820,743,inactive
16337,9988,872,active
16338,1621,455,active
16339,4731,244,inactive
16340,7864,567,active
16341,9465,50,inactive
16342,2293,139,inactive
16343,1440,805,active
16344,2435,151,inactive
16345,9606,558,active
16346,2902,977,active
16347,1033,944,inactive
16348,2135,118,inactive
16349,6706,168,active
16350,9503,351,inactive
16351,1275,648,inactive
16352,9380,1003,inactive
16353,4263,340,active
16354,7885,229,active
16355,5050,1016,active
16356,3985,974,active
16357,568,298,active
16358,8816,962,active
16359,4461,1022,active
16360,2238,1009,inactive
16361,8122,881,active
16362,2753,530,inactive
16363,5477,426,inactive
16364,3247,649,inactive
16365,6356,963,active
16366,9861,355,active
16367,2777,666,inactive
16368,135,692,active
16369,5906,475,inactive
16370,5502,94,active
16371,9677,201,inactive
16372,917,576,active
16373,6055,448,inactive
16374,3964,786,inactive
16375,6973,244,inactive
16376,9026,881,inactive
16377,8999,481,active
16378,5406,76,active
16379,9937,522,inactive
16380,405,542,inactive
16381,8566,818,inactive
16382,2565,889,inactive
16383,2259,542,inactive
16384,3313,668,inactive
16385,8308,736,active
16386,9308,874,active
16387,2072,422,inactive
16388,76,550,active
16389,6235,717,inactive
16390,2991,723,inactive
16391,3798,354,active
16392,9802,282,active
16393,567,408,inactive
16394,3394,712,inactive
16395,2439,388,inactive
16396,2453,389,inactive
16397,1805,363,active
16398,1245,333,active
16399,1131,374,inactive
16400,3340,125,inactive
16401,8939,612,inactive
16402,5730,951,active
16403,8103,489,inactive
16404,3033,142,active
16405,6234,510,active
16406,5787,691,active
16407,7757,699,inactive
16408,6245,646,inactive
16409,7439,981,inactive
16410,4498,985,active
16411,3492,412,inactive
16412,8781,348,active
16413,9029,355,active
16414,1994,607,inactive
16415,8298,101,active
16416,7160,703,inactive
16417,6725,998,active
16418,3991,587,active
16419,3140,601,active
16420,4214,79,active
16421,2256,192,inactive
16422,6074,551,inactive
16423,7336,895,inactive
16424,4175,113,active
16425,7417,310,active
16426,7222,975,inactive
16427,6346,294,active
16428,5599,594,inactive
16429,2559,645,active
16430,5406,683,inactive
16431,4529,837,inactive
16432,3018,463,active
16433,2040,262,inactive
16434,5164,789,inactive
16435,5465,1005,active
16436,7589,695,active
16437,9085,768,active
16438,3245,809,active
16439,9301,439,active
16440,240,922,active
16441,2753,577,active
16442,8639,587,active
16443,7086,379,inactive
16444,2555,60,active
16445,8525,695,inactive
16446,8340,295,inactive
16447,8903,423,inactive
16448,5676,760,active
16449,1664,391,active
16450,9153,534,active
16451,3042,478,inactive
16452,1637,112,inactive
16453,7708,430,active
16454,941,738,inactive
16455,2598,531,inactive
16456,1175,271,inactive
16457,6716,174,active
16458,6110,319,inactive
16459,875,465,active
16460,3476,317,inactive
16461,8459,558,inactive
16462,6216,230,inactive
16463,8440,224,inactive
16464,8096,78,inactive
16465,7714,861,active
16466,5560,613,inactive
16467,6403,222,inactive
16468,1581,691,active
16469,6404,138,inactive
16470,1626,846,inactive
16471,5768,393,inactive
16472,5071,105,active
16473,2780,192,active
16474,8842,191,active
16475,7251,560,active
16476,1478,715,inactive
16477,4359,32,inactive
16478,4082,672,active
16479,7155,192,inactive
16480,1190,738,active
16481,6729,385,active
16482,6186,619,active
16483,31,531,inactive
16484,9596,400,active
16485,8551,197,active
16486,7041,438,inactive
16487,9103,800,inactive
16488,3925,243,active
16489,6581,670,active
16490,8824,271,inactive
16491,1531,222,inactive
16492,1312,666,active
16493,3147,443,active
16494,9903,523,inactive
16495,3949,756,active
16496,5275,186,inactive
16497,1863,925,active
16498,5714,237,inactive
16499,3512,387,inactive
16500,7374,864,active
16501,1976,828,active
16502,7546,234,inactive
16503,2750,574,inactive
16504,2822,650,inactive
16505,8764,102,active
16506,4681,161,active
16507,5799,162,inactive
16508,1626,248,active
16509,8334,952,active
16510,5764,348,active
16511,824,404,active
16512,8182,913,active
16513,3273,414,inactive
16514,4358,973,inactive
16515,3333,463,active
16516,2584,31,inactive
16517,2441,775,active
16518,65,848,active
16519,4450,136,inactive
16520,7422,187,active
16521,7751,930,inactive
16522,1532,482,active
16523,2933,111,inactive
16524,319,754,inactive
16525,1502,919,inactive
16526,239,162,active
16527,5857,632,inactive
16528,3052,41,active
16529,1324,568,inactive
16530,8921,424,inactive
16531,4237,250,inactive
16532,6438,498,inactive
16533,1617,93,inactive
16534,1179,878,inactive
16535,2509,35,inactive
16536,329,578,inactive
16537,8023,716,active
16538,3125,670,inactive
16539,1698,854,active
16540,1546,439,active
16541,6489,699,inactive
16542,5769,430,inactive
16543,4307,648,active
16544,884,555,active
16545,9167,547,active
16546,3796,998,active
16547,1671,358,inactive
16548,500,265,active
16549,850,249,active
16550,1492,483,inactive
16551,4652,474,inactive
16552,3149,650,active
16553,37,664,inactive
16554,8411,959,active
16555,2323,193,inactive
16556,3412,549,inactive
16557,6303,310,active
16558,4909,622,inactive
16559,4179,367,active
16560,8259,726,inactive
16561,4969,621,active
16562,8786,584,active
16563,1872,1026,inactive
16564,486,925,inactive
16565,4623,146,active
16566,1571,649,active
16567,8049,851,inactive
16568,5138,784,inactive
16569,877,247,inactive
16570,6910,651,inactive
16571,9834,185,inactive
16572,5192,634,active
16573,9473,247,active
16574,4640,642,active
16575,8453,344,inactive
16576,4142,331,active
16577,5492,805,inactive
16578,1472,720,active
16579,245,1026,inactive
16580,1242,473,active
16581,3117,723,active
16582,1647,704,active
16583,6352,193,active
16584,3777,724,inactive
16585,7428,997,active
16586,2209,448,inactive
16587,105,327,active
16588,491,565,inactive
16589,7526,720,active
16590,5084,861,active
16591,5079,294,active
16592,6497,700,inactive
16593,7809,605,inactive
16594,4173,630,active
16595,4115,772,active
16596,9673,560,inactive
16597,6994,277,active
16598,10012,832,active
16599,5501,199,active
16600,2962,718,inactive
16601,8654,1009,inactive
16602,858,871,inactive
16603,3537,844,inactive
16604,9462,905,inactive
16605,6569,566,active
16606,5404,40,active
16607,7128,806,active
16608,1989,787,active
16609,1695,442,inactive
16610,3955,557,inactive
16611,9329,286,inactive
16612,4105,301,inactive
16613,4252,519,active
16614,7832,911,active
16615,490,831,inactive
16616,2727,215,inactive
16617,671,48,active
16618,1805,1011,inactive
16619,3386,119,active
16620,7489,206,active
16621,6182,151,inactive
16622,7596,994,active
16623,422,795,active
16624,4751,85,active
16625,4714,75,inactive
16626,6446,720,active
16627,9324,46,active
16628,4427,153,inactive
16629,9044,990,active
16630,7471,318,inactive
16631,1271,382,inactive
16632,3630,702,active
16633,7655,594,inactive
16634,5244,117,active
16635,4151,743,inactive
