activity_id,user_id,lesson_id,activity_time
44496,5898,5340,2024-11-29 22:13:00
44497,7452,5624,2024-11-16 08:41:00
44498,3991,1300,2024-10-24 20:32:00
44499,7005,2224,2024-01-15 03:57:00
44500,3349,4627,2024-05-28 13:57:00
44501,3582,4630,2024-01-27 04:26:00
44502,2872,3974,2024-10-01 00:01:00
44503,328,4622,2024-08-25 07:15:00
44504,356,4529,2024-03-07 18:13:00
44505,7700,503,2024-07-16 10:01:00
44506,9931,1500,2024-05-03 12:02:00
44507,1675,4332,2024-04-13 15:28:00
44508,8948,3555,2024-03-14 10:36:00
44509,6878,3737,2024-02-14 00:48:00
44510,7632,2172,2024-12-24 07:16:00
44511,1285,5156,2024-07-21 11:12:00
44512,7230,596,2024-09-27 23:15:00
44513,10005,5557,2024-01-15 13:20:00
44514,1205,1832,2024-04-19 05:29:00
44515,104,5863,2024-10-13 00:36:00
44516,6524,4797,2024-05-29 15:04:00
44517,1296,2772,2024-06-15 12:35:00
44518,4041,4886,2024-08-22 15:33:00
44519,4591,3803,2024-11-28 19:42:00
44520,577,5730,2024-08-13 18:55:00
44521,8285,878,2024-02-29 02:31:00
44522,9346,440,2024-02-08 22:49:00
44523,1982,2404,2024-09-14 04:50:00
44524,4963,3873,2024-12-08 13:11:00
44525,1982,223,2024-09-04 11:22:00
44526,9205,3609,2024-02-24 11:51:00
44527,5801,1828,2024-04-03 09:55:00
44528,1795,5689,2024-02-29 05:36:00
44529,8280,2303,2024-09-06 15:04:00
44530,9746,231,2024-01-04 03:44:00
44531,3035,1877,2024-05-31 19:59:00
44532,151,1095,2024-04-11 08:31:00
44533,6248,1998,2024-03-04 13:35:00
44534,6328,2318,2024-04-19 14:03:00
44535,379,1616,2024-08-29 14:55:00
44536,9251,1873,2024-04-16 10:01:00
44537,3589,4827,2024-10-28 08:39:00
44538,5102,5445,2024-05-06 04:34:00
44539,9369,3698,2024-10-01 22:31:00
44540,8342,525,2024-09-07 01:13:00
44541,9095,1250,2024-03-28 17:20:00
44542,3547,2326,2024-02-29 08:56:00
44543,3562,3241,2024-08-31 05:44:00
44544,1878,1198,2024-02-25 20:41:00
44545,2804,3778,2024-08-21 06:25:00
44546,1909,4511,2024-02-15 08:18:00
44547,3686,4721,2024-03-05 07:10:00
44548,5364,2582,2024-08-15 03:15:00
44549,3084,4757,2024-09-16 03:38:00
44550,7239,1681,2024-06-07 03:06:00
44551,2866,5257,2024-10-04 07:33:00
44552,8045,2531,2024-05-14 05:58:00
44553,8908,1723,2024-06-09 01:13:00
44554,281,5595,2024-01-30 00:57:00
44555,2293,4142,2024-08-29 11:08:00
44556,1105,1339,2024-12-15 08:00:00
44557,1597,1296,2024-06-29 20:59:00
44558,3315,3924,2024-01-18 06:17:00
44559,7749,2132,2024-10-15 18:53:00
44560,9999,4561,2024-06-11 07:42:00
44561,1794,5097,2024-07-19 17:59:00
44562,6800,3435,2024-09-25 18:08:00
44563,4860,3374,2024-09-25 07:09:00
44564,8322,5825,2024-01-18 17:04:00
44565,9438,5257,2024-12-26 14:34:00
44566,3975,141,2024-12-07 03:59:00
44567,691,4332,2024-01-09 11:37:00
44568,3838,2005,2024-05-04 04:50:00
44569,1383,1939,2024-09-13 20:00:00
44570,4287,5584,2024-06-15 17:59:00
44571,1436,4612,2024-06-08 00:52:00
44572,8452,847,2024-10-31 18:24:00
44573,3025,2205,2024-04-06 09:17:00
44574,2013,462,2024-08-06 06:56:00
44575,4645,3028,2024-06-23 03:14:00
44576,5852,2084,2024-12-21 15:43:00
44577,8357,845,2024-01-05 09:14:00
44578,3341,1456,2024-11-02 00:59:00
44579,3475,3698,2024-10-11 00:22:00
44580,7749,5251,2024-11-14 14:15:00
44581,8588,1179,2024-02-21 18:53:00
44582,6546,5096,2024-02-18 04:17:00
44583,73,3814,2024-03-28 08:29:00
44584,6109,3577,2024-09-25 04:58:00
44585,3986,3924,2024-07-17 03:27:00
44586,2299,572,2024-01-21 09:55:00
44587,832,3654,2024-05-08 00:34:00
44588,5900,347,2024-05-02 23:38:00
44589,7351,2830,2024-10-22 20:52:00
44590,5985,264,2024-06-03 11:46:00
44591,8674,4238,2024-07-17 15:29:00
44592,3428,1025,2024-12-04 11:13:00
44593,2611,5734,2024-04-03 07:40:00
44594,9541,4136,2024-05-18 02:09:00
44595,9170,4555,2024-06-11 05:36:00
44596,6240,5705,2024-07-07 16:05:00
44597,6368,3640,2024-09-01 05:29:00
44598,5556,5086,2024-03-21 10:31:00
44599,2516,5440,2024-04-18 17:39:00
44600,4765,366,2024-07-10 06:08:00
44601,2468,4269,2024-06-25 15:57:00
44602,636,3962,2024-09-29 12:24:00
44603,2604,952,2024-04-03 01:15:00
44604,2551,2457,2024-02-14 01:19:00
44605,4529,4578,2024-11-26 01:25:00
44606,9629,3100,2024-10-08 13:29:00
44607,619,5897,2024-01-17 13:39:00
44608,3907,3407,2024-07-15 21:00:00
44609,10005,3512,2024-01-12 10:54:00
44610,4761,3000,2024-09-17 07:12:00
44611,6763,434,2024-03-22 20:10:00
44612,9181,5893,2024-06-02 23:07:00
44613,7596,2410,2024-07-22 05:20:00
44614,7673,1764,2024-05-16 01:47:00
44615,3266,524,2024-02-26 09:59:00
44616,7466,449,2024-04-25 15:44:00
44617,8094,3500,2024-05-16 18:15:00
44618,7535,3742,2024-10-16 00:23:00
44619,1882,5896,2024-03-26 09:12:00
44620,3698,3359,2024-05-27 21:17:00
44621,4426,4473,2024-12-08 12:44:00
44622,4825,2445,2024-08-23 22:27:00
44623,9090,3159,2024-11-25 01:23:00
44624,6844,545,2024-03-16 22:10:00
44625,4112,738,2024-05-16 02:39:00
44626,1330,5539,2024-12-24 22:13:00
44627,3255,920,2024-02-11 21:47:00
44628,9630,2815,2024-04-20 09:15:00
44629,2699,430,2024-12-14 06:22:00
44630,7826,5218,2024-04-19 23:14:00
44631,5591,555,2024-01-14 11:02:00
44632,6121,1633,2024-11-29 15:46:00
44633,9473,5252,2024-10-30 11:25:00
44634,8761,3776,2024-01-14 21:59:00
44635,2808,5098,2024-04-18 21:09:00
44636,2866,5339,2024-12-23 01:45:00
44637,3117,840,2024-08-03 18:11:00
44638,5981,1176,2024-02-22 23:48:00
44639,6758,6011,2024-11-25 22:02:00
44640,7990,2664,2024-02-26 15:29:00
44641,2145,5111,2024-07-16 08:19:00
44642,6618,5474,2024-12-27 01:06:00
44643,4593,1951,2024-09-01 12:04:00
44644,2064,4617,2024-07-20 20:17:00
44645,4751,275,2024-09-26 08:38:00
44646,2348,106,2024-07-27 17:52:00
44647,1736,2277,2024-06-02 01:13:00
44648,7432,4438,2024-12-10 09:23:00
44649,5756,824,2024-04-25 23:02:00
44650,7101,2260,2024-06-14 16:15:00
44651,5793,2785,2024-07-03 15:35:00
44652,1353,1909,2024-06-07 15:39:00
44653,1791,1403,2024-02-28 22:21:00
44654,8572,4518,2024-11-11 14:05:00
44655,4473,3536,2024-12-20 00:53:00
44656,8664,1667,2024-02-03 22:33:00
44657,3686,3605,2024-02-18 22:34:00
44658,9857,2513,2024-03-28 13:18:00
44659,8355,3029,2024-10-10 08:28:00
44660,7103,2059,2024-01-25 20:41:00
44661,5045,617,2024-02-03 20:07:00
44662,49,4620,2024-09-29 12:21:00
44663,7199,225,2024-01-20 23:28:00
44664,2223,2334,2024-01-17 10:19:00
44665,2823,5026,2024-01-31 00:06:00
44666,4136,1811,2024-04-17 03:03:00
44667,3665,2387,2024-08-15 10:22:00
44668,6147,1420,2024-03-03 19:47:00
44669,9201,4053,2024-12-27 10:29:00
44670,349,4588,2024-03-22 10:19:00
44671,5881,4423,2024-09-20 22:07:00
44672,5141,3702,2024-10-25 10:47:00
44673,7568,2707,2024-05-21 02:15:00
44674,3666,4252,2024-08-02 21:38:00
44675,8574,1137,2024-10-27 09:47:00
44676,2625,3178,2024-05-16 04:54:00
44677,8117,3041,2024-04-24 17:54:00
44678,7448,793,2024-06-27 01:11:00
44679,9567,3251,2024-11-18 16:57:00
44680,9117,2731,2024-11-12 19:27:00
44681,8513,4217,2024-08-14 13:57:00
44682,6438,905,2024-07-25 11:27:00
44683,3670,5013,2024-06-25 17:21:00
44684,761,2958,2024-05-23 17:43:00
44685,8411,447,2024-01-08 11:45:00
44686,2847,3059,2024-11-02 06:42:00
44687,7157,574,2024-02-20 08:32:00
44688,5308,1835,2024-04-04 14:19:00
44689,6170,5957,2024-11-08 23:53:00
44690,7327,4223,2024-05-25 18:32:00
44691,779,4076,2024-03-19 21:13:00
44692,7377,5060,2024-05-12 13:12:00
44693,1389,3483,2024-11-24 17:07:00
44694,5853,4518,2024-02-26 16:33:00
44695,1030,3869,2024-11-07 15:12:00
44696,6675,1654,2024-09-04 11:02:00
44697,9832,1595,2024-11-17 21:17:00
44698,7804,2219,2024-10-19 22:33:00
44699,6442,544,2024-05-02 09:55:00
44700,9713,1079,2024-04-11 23:38:00
44701,7589,1754,2024-12-02 02:35:00
44702,6348,4055,2024-04-01 08:39:00
44703,2567,3837,2024-03-19 20:22:00
44704,1364,5451,2024-09-02 12:42:00
44705,8070,5833,2024-02-06 07:10:00
44706,1969,5586,2024-04-10 20:38:00
44707,6132,2840,2024-12-03 07:59:00
44708,997,5393,2024-03-23 10:12:00
44709,795,4279,2024-11-12 18:58:00
44710,2790,3936,2024-06-16 22:50:00
44711,8904,5096,2024-05-22 15:09:00
44712,9545,3089,2024-08-23 09:30:00
44713,5781,270,2024-05-07 08:20:00
44714,9139,3747,2024-12-04 17:11:00
44715,6320,381,2024-09-11 07:06:00
44716,5494,190,2024-10-16 11:44:00
44717,4213,5937,2024-03-08 06:31:00
44718,6788,1108,2024-12-04 13:10:00
44719,2686,1236,2024-09-17 15:53:00
44720,2407,3499,2024-12-13 22:19:00
44721,6155,1279,2024-07-15 03:18:00
44722,2097,1975,2024-10-24 11:24:00
44723,4216,2062,2024-05-04 12:45:00
44724,7253,5386,2024-04-09 11:33:00
44725,4323,4450,2024-10-07 07:21:00
44726,2996,1898,2024-11-04 02:23:00
44727,3654,5047,2024-08-04 00:43:00
44728,4957,4263,2024-07-07 17:39:00
44729,7204,2668,2024-02-01 21:57:00
44730,3314,1326,2024-11-11 11:34:00
44731,462,4175,2024-11-07 00:47:00
44732,6305,2726,2024-11-24 22:08:00
44733,1470,121,2024-01-14 14:53:00
44734,5280,205,2024-06-29 05:34:00
44735,4457,307,2024-06-23 11:56:00
44736,5052,83,2024-12-25 03:27:00
44737,8307,62,2024-08-12 00:13:00
44738,4640,428,2024-03-01 16:15:00
44739,4193,5695,2024-04-14 15:13:00
44740,5939,4777,2024-08-02 20:08:00
44741,511,5713,2024-04-06 06:59:00
44742,9445,3537,2024-04-18 20:06:00
44743,2409,1188,2024-10-21 13:28:00
44744,3138,1004,2024-02-24 04:52:00
44745,4229,1259,2024-07-11 01:19:00
44746,7112,503,2024-06-12 07:28:00
44747,7215,5974,2024-12-01 22:34:00
44748,5619,2564,2024-12-03 10:21:00
44749,4150,5060,2024-07-06 18:19:00
44750,7727,2444,2024-03-19 13:28:00
44751,3879,1591,2024-09-13 09:47:00
44752,4802,2390,2024-05-29 23:54:00
44753,8625,943,2024-11-19 15:27:00
44754,5568,3757,2024-05-18 06:52:00
44755,5633,3818,2024-07-08 11:53:00
44756,5490,5737,2024-05-27 07:17:00
44757,4677,4890,2024-10-03 06:10:00
44758,4605,4403,2024-11-25 15:00:00
44759,5166,2388,2024-06-25 10:10:00
44760,4557,4055,2024-02-25 09:39:00
44761,7511,582,2024-05-21 19:45:00
44762,5788,2407,2024-01-28 00:56:00
44763,6346,4490,2024-11-21 19:12:00
44764,6734,900,2024-06-24 03:05:00
44765,1878,2030,2024-06-25 13:27:00
44766,3435,5216,2024-09-01 04:53:00
44767,8231,1317,2024-01-28 03:24:00
44768,3835,3803,2024-05-12 16:35:00
44769,4180,3721,2024-02-26 03:14:00
44770,5313,5104,2024-04-23 20:15:00
44771,623,2343,2024-10-07 18:36:00
44772,8748,4539,2024-11-24 04:18:00
44773,1344,4191,2024-03-17 02:53:00
44774,5080,4316,2024-08-16 01:07:00
44775,5704,3916,2024-05-30 09:01:00
44776,8989,1587,2024-12-13 04:56:00
44777,7155,3114,2024-03-14 15:45:00
44778,9059,2268,2024-10-10 12:48:00
44779,3289,4503,2024-07-23 07:19:00
44780,4119,1266,2024-12-03 18:07:00
44781,6480,1637,2024-01-21 06:56:00
44782,5037,2867,2024-03-08 17:56:00
44783,2014,4662,2024-08-29 07:10:00
44784,3085,421,2024-01-09 18:02:00
44785,1412,5395,2024-10-05 15:33:00
44786,9372,3621,2024-03-29 13:53:00
44787,3064,387,2024-03-01 02:53:00
44788,7856,3108,2024-04-18 00:20:00
44789,754,2903,2024-03-04 09:44:00
44790,4750,4264,2024-09-30 21:26:00
44791,426,4313,2024-05-31 12:15:00
44792,8048,2957,2024-04-12 14:48:00
44793,1845,420,2024-06-29 18:37:00
44794,4509,5651,2024-02-13 05:00:00
44795,5922,2334,2024-07-17 22:30:00
44796,7129,5706,2024-11-05 17:00:00
44797,5108,2784,2024-07-03 22:00:00
44798,3134,5504,2024-11-21 05:25:00
44799,970,5757,2024-06-21 03:43:00
44800,4622,3251,2024-06-12 08:01:00
44801,5420,3149,2024-09-27 12:52:00
44802,1096,1587,2024-08-13 16:31:00
44803,2656,570,2024-11-26 04:32:00
44804,3533,150,2024-04-07 23:41:00
44805,6873,5432,2024-11-02 07:23:00
44806,2250,1453,2024-08-25 22:35:00
44807,2080,6013,2024-04-04 22:39:00
44808,3356,1278,2024-06-30 00:31:00
44809,6134,2605,2024-04-23 17:43:00
44810,7810,3900,2024-07-16 21:17:00
44811,893,2544,2024-03-18 07:07:00
44812,9161,4477,2024-04-07 04:08:00
44813,4752,619,2024-08-19 18:19:00
44814,6996,4392,2024-03-18 20:26:00
44815,5288,5594,2024-07-28 08:10:00
44816,218,3605,2024-07-11 14:03:00
44817,9111,2031,2024-08-06 14:10:00
44818,7800,4062,2024-01-22 20:55:00
44819,6088,2752,2024-10-01 12:19:00
44820,3905,4215,2024-03-14 12:02:00
44821,9568,3723,2024-12-15 14:36:00
44822,3307,3779,2024-10-29 01:32:00
44823,9489,5550,2024-03-24 15:09:00
44824,6491,56,2024-08-14 19:52:00
44825,3465,303,2024-10-11 09:25:00
44826,9068,3940,2024-11-12 08:42:00
44827,7482,1303,2024-11-26 13:23:00
44828,5303,606,2024-10-09 15:41:00
44829,1772,4059,2024-05-10 05:34:00
44830,2775,1203,2024-12-13 00:24:00
44831,4476,2591,2024-04-06 20:19:00
44832,784,3088,2024-07-09 15:03:00
44833,9090,3118,2024-08-07 04:26:00
44834,4536,195,2024-03-04 05:57:00
44835,2768,1736,2024-11-04 12:41:00
44836,3860,2826,2024-07-26 22:33:00
44837,3347,1940,2024-07-29 12:03:00
44838,4955,5687,2024-02-07 23:33:00
44839,4965,5416,2024-02-10 09:09:00
44840,3945,4707,2024-06-25 10:33:00
44841,10001,4257,2024-05-10 10:35:00
44842,1746,4784,2024-06-11 19:13:00
44843,249,2281,2024-06-23 16:04:00
44844,6298,4518,2024-10-28 07:44:00
44845,2748,4193,2024-10-28 13:41:00
44846,8179,33,2024-02-07 01:36:00
44847,6453,4598,2024-03-24 23:23:00
44848,3381,254,2024-08-15 21:30:00
44849,440,1482,2024-10-02 03:22:00
44850,9884,5375,2024-01-15 04:42:00
44851,1110,310,2024-09-07 00:39:00
44852,6778,4426,2024-05-23 01:48:00
44853,7099,5377,2024-03-23 03:10:00
44854,3462,1935,2024-10-19 00:42:00
44855,2632,2057,2024-02-04 05:10:00
44856,7724,283,2024-01-01 20:31:00
44857,210,3668,2024-08-05 12:12:00
44858,1274,5653,2024-04-04 17:19:00
44859,9858,324,2024-02-29 13:00:00
44860,7209,1980,2024-04-13 00:56:00
44861,9585,3981,2024-10-12 05:06:00
44862,7674,3715,2024-09-01 20:32:00
44863,9761,5671,2024-08-10 11:47:00
44864,3891,5181,2024-05-13 10:10:00
44865,4316,513,2024-05-02 06:42:00
44866,7996,1609,2024-01-26 06:53:00
44867,945,3786,2024-03-04 13:06:00
44868,6856,5261,2024-01-01 14:09:00
44869,7108,3404,2024-12-22 10:32:00
44870,9412,3258,2024-02-08 00:39:00
44871,1567,5097,2024-03-12 06:30:00
44872,814,5914,2024-07-12 08:42:00
44873,9849,4193,2024-04-10 14:27:00
44874,8775,417,2024-07-12 11:44:00
44875,8528,5265,2024-02-03 05:09:00
44876,4218,2460,2024-05-23 22:27:00
44877,2490,319,2024-02-27 11:15:00
44878,2849,2801,2024-09-30 07:41:00
44879,5249,4042,2024-08-24 11:00:00
44880,9076,4848,2024-11-03 01:45:00
44881,9095,1133,2024-12-07 08:53:00
44882,7922,1580,2024-11-17 00:31:00
44883,867,5123,2024-09-13 04:40:00
44884,1659,695,2024-05-20 00:45:00
44885,8253,5105,2024-06-05 10:17:00
44886,6538,5211,2024-11-11 21:04:00
44887,6230,4781,2024-12-11 05:45:00
44888,542,5941,2024-02-19 18:45:00
44889,3434,690,2024-12-08 15:00:00
44890,1983,5074,2024-04-15 03:33:00
44891,7769,2329,2024-01-04 05:02:00
44892,5480,477,2024-07-01 18:38:00
44893,1923,4761,2024-08-23 22:33:00
44894,7043,5348,2024-02-22 05:47:00
44895,1615,5558,2024-04-26 13:02:00
44896,9851,3703,2024-01-08 00:10:00
44897,5640,4683,2024-03-11 22:20:00
44898,7255,861,2024-08-23 19:04:00
44899,8960,2093,2024-07-11 05:16:00
44900,7152,5813,2024-07-07 17:12:00
44901,5658,1532,2024-01-14 06:24:00
44902,2091,1537,2024-03-27 19:28:00
44903,4136,3579,2024-06-19 16:10:00
44904,8705,5142,2024-02-09 21:49:00
44905,56,2277,2024-05-14 17:23:00
44906,4026,2188,2024-07-05 05:33:00
44907,7090,631,2024-07-12 20:12:00
44908,6942,3369,2024-05-02 08:56:00
44909,4805,2460,2024-04-23 11:05:00
44910,8638,615,2024-01-15 04:15:00
44911,4890,5685,2024-10-10 10:09:00
44912,4071,3820,2024-01-01 11:25:00
44913,9281,4149,2024-11-22 04:33:00
44914,1170,5169,2024-11-10 10:25:00
44915,2961,4123,2024-05-05 13:51:00
44916,6085,2951,2024-12-24 20:19:00
44917,2113,2482,2024-05-07 15:32:00
44918,7631,998,2024-07-05 16:56:00
44919,3466,1997,2024-02-26 04:53:00
44920,9023,527,2024-10-27 20:37:00
44921,2840,302,2024-07-19 19:56:00
44922,6298,4178,2024-07-23 21:04:00
44923,9140,4244,2024-09-15 10:49:00
44924,9034,5231,2024-06-11 20:43:00
44925,4999,2046,2024-09-02 17:44:00
44926,3043,1592,2024-04-30 13:37:00
44927,3854,552,2024-03-27 09:19:00
44928,7730,2298,2024-02-20 05:55:00
44929,3591,909,2024-12-29 07:50:00
44930,396,5721,2024-06-30 13:09:00
44931,4082,4005,2024-01-14 07:58:00
44932,4458,2513,2024-02-27 08:43:00
44933,2607,4390,2024-01-02 15:53:00
44934,7928,4570,2024-01-10 13:50:00
44935,8365,1644,2024-08-05 04:25:00
44936,1035,2590,2024-09-21 12:42:00
44937,4991,5211,2024-05-21 00:26:00
44938,2114,2410,2024-04-05 12:28:00
44939,8887,1983,2024-11-03 10:17:00
44940,4382,1992,2024-08-27 18:40:00
44941,7777,2149,2024-07-20 21:15:00
44942,4742,2886,2024-08-27 06:23:00
44943,8951,2983,2024-11-06 01:55:00
44944,8843,1856,2024-12-14 18:34:00
44945,8023,3459,2024-05-11 23:19:00
44946,3938,2413,2024-05-20 23:47:00
44947,8411,3789,2024-12-09 16:58:00
44948,6775,5087,2024-09-25 08:35:00
44949,8816,1743,2024-07-18 20:59:00
44950,4226,3834,2024-09-22 16:07:00
44951,5857,3748,2024-10-28 05:24:00
44952,5955,4999,2024-05-16 01:31:00
44953,1389,5218,2024-10-11 21:36:00
44954,4337,4081,2024-12-09 05:39:00
44955,1590,1337,2024-03-05 20:10:00
44956,8927,4369,2024-05-09 05:55:00
44957,1124,242,2024-10-17 16:35:00
44958,1479,3317,2024-05-25 04:52:00
44959,4566,1857,2024-01-16 23:55:00
44960,1003,2621,2024-06-17 07:58:00
44961,885,417,2024-05-25 06:56:00
44962,1351,602,2024-12-03 04:32:00
44963,8347,4189,2024-04-03 07:34:00
44964,4053,2169,2024-03-03 18:16:00
44965,3801,2330,2024-03-23 04:12:00
44966,2859,2257,2024-10-18 13:41:00
44967,8363,5373,2024-09-28 07:34:00
44968,67,2821,2024-05-09 10:03:00
44969,381,3820,2024-11-22 17:16:00
44970,692,3191,2024-12-10 06:38:00
44971,720,3967,2024-07-17 17:08:00
44972,8143,5096,2024-09-11 07:11:00
44973,4975,981,2024-05-26 03:57:00
44974,3043,3586,2024-11-08 12:13:00
44975,9476,3873,2024-05-24 03:07:00
44976,3567,5176,2024-06-25 17:40:00
44977,8079,439,2024-09-17 06:16:00
44978,7052,5018,2024-04-14 03:28:00
44979,5451,4552,2024-07-24 05:44:00
44980,5822,60,2024-05-30 07:08:00
44981,540,2478,2024-09-19 01:15:00
44982,4320,1020,2024-01-02 17:03:00
44983,159,5312,2024-11-28 08:27:00
44984,7261,1628,2024-03-09 19:18:00
44985,8697,5263,2024-07-05 13:52:00
44986,4078,3967,2024-03-02 08:44:00
44987,1226,3897,2024-09-08 13:15:00
44988,3723,5328,2024-03-27 13:28:00
44989,6403,3583,2024-08-18 18:51:00
44990,7814,4411,2024-08-30 23:43:00
44991,2289,5289,2024-09-11 12:29:00
44992,6766,3963,2024-03-15 17:08:00
44993,7757,5904,2024-08-06 21:26:00
44994,2081,2760,2024-10-09 05:47:00
44995,8314,3135,2024-04-28 12:52:00
44996,4129,3223,2024-03-21 19:08:00
44997,8272,5283,2024-04-25 20:43:00
44998,2480,3406,2024-10-08 00:09:00
44999,8783,2189,2024-06-09 15:55:00
45000,4126,3104,2024-12-14 18:10:00
45001,2547,98,2024-04-10 00:58:00
45002,132,3040,2024-01-06 19:33:00
45003,4632,3258,2024-12-18 11:09:00
45004,31,5992,2024-04-10 01:23:00
45005,9728,4978,2024-01-19 21:40:00
45006,1670,5083,2024-05-31 17:08:00
45007,9319,1642,2024-04-11 11:22:00
45008,7024,666,2024-04-07 10:51:00
45009,329,5578,2024-07-29 21:38:00
45010,2152,1769,2024-10-10 04:02:00
45011,1508,3933,2024-12-09 23:57:00
45012,2079,4689,2024-10-15 01:58:00
45013,4216,1598,2024-01-11 16:33:00
45014,9608,444,2024-12-25 17:12:00
45015,9158,2689,2024-08-16 03:08:00
45016,8566,1070,2024-06-17 17:39:00
45017,3968,5301,2024-02-04 12:24:00
45018,8948,144,2024-04-21 01:09:00
45019,6413,1943,2024-11-03 13:37:00
45020,6567,1739,2024-09-01 14:31:00
45021,6594,2845,2024-06-12 15:09:00
45022,7118,2563,2024-11-09 18:49:00
45023,5822,1560,2024-01-29 14:58:00
45024,2754,5338,2024-05-02 20:47:00
45025,4167,6000,2024-01-06 19:44:00
45026,3456,5072,2024-05-07 07:14:00
45027,9092,3404,2024-11-28 14:09:00
45028,8167,2691,2024-11-28 18:40:00
45029,7050,1722,2024-07-09 07:45:00
45030,4075,1099,2024-09-17 03:18:00
45031,1243,1468,2024-09-15 07:26:00
45032,7970,4162,2024-05-02 00:49:00
45033,6847,6026,2024-07-17 05:46:00
45034,4720,3437,2024-04-01 22:07:00
45035,1691,4480,2024-10-06 18:22:00
45036,6814,4937,2024-10-01 01:45:00
45037,2300,2498,2024-03-14 03:43:00
45038,8014,5493,2024-12-22 16:39:00
45039,3372,3673,2024-07-21 18:34:00
45040,3113,3243,2024-07-07 03:53:00
45041,2857,2347,2024-06-07 05:21:00
45042,9076,2526,2024-09-24 18:42:00
45043,9206,1064,2024-09-06 15:01:00
45044,1396,4500,2024-02-23 19:21:00
45045,8076,3810,2024-01-19 12:28:00
45046,9036,5115,2024-11-29 19:34:00
45047,7701,3775,2024-05-25 04:13:00
45048,8277,4789,2024-03-26 07:31:00
45049,5371,5942,2024-12-07 14:51:00
45050,1139,2343,2024-07-26 15:12:00
45051,9318,1413,2024-01-28 20:09:00
45052,6235,1530,2024-08-26 01:09:00
45053,2551,5809,2024-04-21 11:23:00
45054,3023,3430,2024-01-13 17:08:00
45055,1650,2115,2024-02-10 06:55:00
45056,8812,572,2024-09-20 13:46:00
45057,3781,1512,2024-06-20 12:05:00
45058,9847,3468,2024-02-24 17:40:00
45059,5083,3153,2024-04-23 00:53:00
45060,5858,1622,2024-07-23 02:02:00
45061,2547,4449,2024-12-29 05:41:00
45062,1231,390,2024-08-15 04:53:00
45063,6120,2724,2024-05-03 13:01:00
45064,2409,4038,2024-07-03 10:20:00
45065,3590,2080,2024-10-16 03:01:00
45066,4509,4875,2024-12-02 18:18:00
45067,1259,4015,2024-12-12 14:41:00
45068,3705,312,2024-03-31 13:34:00
45069,3393,1382,2024-03-27 16:56:00
45070,4328,2357,2024-07-26 16:12:00
45071,8759,5413,2024-03-20 13:03:00
45072,1617,246,2024-11-09 05:44:00
45073,269,2491,2024-10-18 14:59:00
45074,9567,3673,2024-09-25 07:54:00
45075,3443,1308,2024-07-09 14:27:00
45076,6467,5683,2024-01-03 23:57:00
45077,1916,5045,2024-01-08 05:50:00
45078,1325,1721,2024-04-10 17:36:00
45079,1391,5005,2024-02-16 22:46:00
45080,9207,1446,2024-03-02 09:33:00
45081,3527,749,2024-01-06 08:31:00
45082,9853,3744,2024-03-06 10:38:00
45083,2187,3948,2024-07-10 13:43:00
45084,3677,4902,2024-05-20 17:53:00
45085,8979,4224,2024-11-17 04:30:00
45086,8249,4784,2024-10-28 13:38:00
45087,9473,1875,2024-01-10 13:47:00
45088,4561,5667,2024-02-06 06:23:00
45089,348,3374,2024-06-26 18:16:00
45090,1741,961,2024-04-02 15:52:00
45091,5214,1489,2024-01-04 14:13:00
45092,4941,952,2024-03-01 20:10:00
45093,9149,573,2024-10-15 02:19:00
45094,5940,3144,2024-09-10 10:05:00
45095,3649,4387,2024-12-12 05:40:00
45096,8495,4295,2024-11-23 23:03:00
45097,3701,5265,2024-11-13 06:07:00
45098,580,160,2024-09-05 04:08:00
45099,4733,4258,2024-12-21 13:07:00
45100,1247,3532,2024-04-03 03:38:00
45101,52,937,2024-08-14 19:46:00
45102,1974,938,2024-02-14 20:48:00
45103,2044,2901,2024-07-02 13:29:00
45104,2237,3933,2024-08-04 15:23:00
45105,6091,1826,2024-11-10 22:49:00
45106,7976,2625,2024-08-30 06:34:00
45107,623,3740,2024-11-29 12:03:00
45108,8611,2871,2024-05-29 04:51:00
45109,2463,5562,2024-09-17 02:20:00
45110,1986,143,2024-06-30 13:53:00
45111,8178,5180,2024-02-27 11:26:00
45112,5169,2899,2024-03-20 19:14:00
45113,5201,1955,2024-04-09 04:52:00
45114,2767,4399,2024-06-17 14:10:00
45115,4796,3688,2024-08-02 03:19:00
45116,5380,4083,2024-04-20 10:46:00
45117,8090,492,2024-04-22 07:01:00
45118,4003,644,2024-06-04 00:04:00
45119,9877,2824,2024-04-06 15:42:00
45120,3402,5041,2024-02-25 19:54:00
45121,4016,4251,2024-06-10 07:37:00
45122,6557,5754,2024-04-28 08:54:00
45123,4848,5821,2024-10-11 21:46:00
45124,1389,3541,2024-02-29 14:37:00
45125,9762,396,2024-04-24 03:43:00
45126,2891,48,2024-04-13 07:43:00
45127,2695,2865,2024-01-27 11:54:00
45128,5959,4333,2024-06-13 16:28:00
45129,1751,845,2024-05-02 01:17:00
45130,6474,1598,2024-06-25 10:01:00
45131,9339,469,2024-01-30 19:54:00
45132,2307,585,2024-02-07 16:47:00
45133,9417,1386,2024-04-08 18:37:00
45134,3269,948,2024-03-04 13:57:00
45135,5591,2521,2024-12-15 23:37:00
45136,7277,4033,2024-03-01 13:22:00
45137,8919,4784,2024-03-23 07:18:00
