lesson_id,lesson_name,course_id,duration
3080,Project 12,794,48
3081,Basics 3,112,79
3082,Basics 5,304,87
3083,Intro 14,883,58
3084,Intro 16,327,72
3085,Hands-on 19,52,29
3086,Assessment Prep 6,1001,84
3087,Hands-on 9,203,80
3088,Assessment Prep 18,834,33
3089,Basics 2,373,56
3090,Hands-on 16,834,63
3091,Case Study 17,628,25
3092,Case Study 5,438,88
3093,Assessment Prep 3,999,27
3094,Basics 7,701,87
3095,Project 5,35,54
3096,Basics 13,776,25
3097,Assessment Prep 17,651,37
3098,Intro 14,808,49
3099,Basics 2,48,75
3100,Advanced 2,549,23
3101,Hands-on 12,322,64
3102,Advanced 16,206,47
3103,Assessment Prep 9,817,69
3104,Project 5,474,40
3105,Assessment Prep 18,455,76
3106,Advanced 4,203,89
3107,Case Study 18,884,23
3108,Basics 9,906,50
3109,Intro 12,242,81
3110,Assessment Prep 15,234,50
3111,Project 14,605,27
3112,Case Study 13,325,49
3113,Case Study 6,338,82
3114,Advanced 20,363,69
3115,Assessment Prep 3,774,48
3116,Intro 13,903,45
3117,Intro 10,761,77
3118,Hands-on 7,610,74
3119,Project 20,929,85
3120,Hands-on 10,724,42
3121,Project 17,279,48
3122,Basics 11,587,45
3123,Case Study 5,123,45
3124,Case Study 17,358,28
3125,Project 14,653,57
3126,Case Study 18,403,90
3127,Hands-on 5,154,68
3128,Basics 13,93,57
3129,Hands-on 12,291,82
3130,Hands-on 20,783,41
3131,Case Study 10,220,40
3132,Advanced 18,944,78
3133,Basics 13,421,55
3134,Intro 6,558,30
3135,Assessment Prep 4,706,79
3136,Basics 11,100,37
3137,Advanced 6,778,60
3138,Basics 9,783,65
3139,Case Study 2,942,87
3140,Hands-on 1,830,36
3141,Hands-on 18,1017,75
3142,Assessment Prep 7,720,29
3143,Hands-on 10,705,23
3144,Intro 8,978,90
3145,Project 16,206,28
3146,Basics 12,101,47
3147,Project 3,50,45
3148,Hands-on 11,955,46
3149,Intro 16,983,52
3150,Hands-on 14,755,31
3151,Intro 10,877,29
3152,Advanced 12,347,34
3153,Basics 12,266,35
3154,Basics 3,139,56
3155,Basics 17,545,65
3156,Intro 5,157,88
3157,Project 6,712,42
3158,Basics 10,629,64
3159,Intro 6,76,75
3160,Intro 11,809,33
3161,Case Study 8,230,52
3162,Advanced 19,470,58
3163,Project 7,203,71
3164,Hands-on 1,101,54
3165,Assessment Prep 17,869,40
3166,Advanced 14,602,27
3167,Basics 16,317,47
3168,Assessment Prep 6,653,40
3169,Hands-on 15,221,80
3170,Case Study 20,601,32
3171,Assessment Prep 3,760,69
3172,Hands-on 7,691,75
3173,Hands-on 1,420,41
3174,Assessment Prep 20,744,65
3175,Assessment Prep 11,460,78
3176,Advanced 1,892,68
3177,Basics 15,832,63
3178,Advanced 1,78,61
3179,Assessment Prep 18,773,88
3180,Project 17,116,80
3181,Intro 14,1005,36
3182,Intro 4,906,24
3183,Basics 7,367,47
3184,Advanced 17,748,61
3185,Case Study 12,126,45
3186,Intro 1,488,78
3187,Case Study 17,554,29
3188,Basics 8,279,23
3189,Advanced 19,555,22
3190,Case Study 7,594,47
3191,Case Study 6,438,24
3192,Project 2,570,50
3193,Advanced 1,649,25
3194,Case Study 8,886,66
3195,Case Study 7,169,53
3196,Assessment Prep 16,364,49
3197,Project 20,706,82
3198,Assessment Prep 12,925,23
3199,Project 3,250,60
3200,Advanced 14,309,52
3201,Hands-on 2,949,75
3202,Advanced 18,256,60
3203,Advanced 11,598,57
3204,Basics 12,327,34
3205,Project 6,542,76
3206,Project 15,535,20
3207,Case Study 4,558,40
3208,Project 12,87,32
3209,Case Study 12,623,82
3210,Project 18,772,88
3211,Basics 1,485,88
3212,Case Study 7,859,21
3213,Advanced 16,90,53
3214,Advanced 19,159,27
3215,Case Study 13,932,69
3216,Project 3,404,51
3217,Intro 18,935,54
3218,Hands-on 15,876,32
3219,Case Study 13,817,74
3220,Project 12,673,48
3221,Hands-on 6,437,32
3222,Hands-on 19,817,78
3223,Advanced 10,836,52
3224,Case Study 11,379,32
3225,Hands-on 11,328,46
3226,Hands-on 8,170,89
3227,Case Study 8,659,51
3228,Project 15,799,51
3229,Assessment Prep 6,896,63
3230,Case Study 4,815,35
3231,Assessment Prep 18,500,40
3232,Assessment Prep 6,403,59
3233,Case Study 15,599,66
3234,Basics 17,302,86
3235,Project 1,580,71
3236,Assessment Prep 1,275,47
3237,Assessment Prep 4,260,82
3238,Intro 19,559,57
3239,Advanced 4,515,81
3240,Intro 10,183,52
3241,Case Study 16,225,72
3242,Assessment Prep 10,722,84
3243,Project 12,353,29
3244,Intro 12,179,31
3245,Intro 17,897,87
3246,Hands-on 14,546,29
3247,Assessment Prep 15,491,42
3248,Intro 3,595,68
3249,Advanced 1,39,23
3250,Case Study 15,781,54
3251,Basics 8,953,78
3252,Assessment Prep 3,457,82
3253,Basics 15,237,28
3254,Advanced 18,743,42
3255,Hands-on 10,440,69
3256,Case Study 12,88,62
3257,Project 3,223,60
3258,Assessment Prep 19,178,53
3259,Case Study 8,120,42
3260,Advanced 11,622,73
3261,Basics 17,230,63
3262,Intro 4,841,69
3263,Case Study 18,469,90
3264,Advanced 3,764,72
3265,Advanced 18,765,70
3266,Assessment Prep 17,338,27
3267,Assessment Prep 19,248,65
3268,Hands-on 19,36,53
3269,Assessment Prep 16,169,32
3270,Project 19,944,53
3271,Basics 14,475,44
3272,Case Study 6,238,41
3273,Case Study 10,404,33
3274,Assessment Prep 10,859,82
3275,Basics 15,558,80
3276,Assessment Prep 14,675,23
3277,Case Study 7,835,48
3278,Basics 2,718,46
3279,Project 16,827,53
3280,Basics 9,967,38
3281,Project 13,742,88
3282,Assessment Prep 5,487,62
3283,Basics 9,734,28
3284,Hands-on 20,977,87
3285,Assessment Prep 18,724,60
3286,Basics 5,600,71
3287,Advanced 9,851,39
3288,Project 12,815,77
3289,Case Study 19,567,72
3290,Assessment Prep 19,108,53
3291,Project 4,207,53
3292,Basics 13,691,86
3293,Basics 15,164,90
3294,Basics 17,278,56
3295,Hands-on 14,792,89
3296,Hands-on 16,570,59
3297,Hands-on 10,139,72
3298,Assessment Prep 19,63,54
3299,Advanced 3,352,54
3300,Assessment Prep 20,81,35
3301,Intro 14,74,34
3302,Advanced 16,98,72
3303,Assessment Prep 19,636,48
3304,Advanced 2,838,60
3305,Project 11,732,67
3306,Basics 2,912,77
3307,Project 9,636,40
3308,Case Study 18,269,90
3309,Hands-on 5,93,82
3310,Hands-on 4,466,49
3311,Project 14,922,90
3312,Advanced 15,820,36
3313,Advanced 18,838,22
3314,Project 16,481,69
3315,Case Study 20,55,23
3316,Hands-on 5,560,69
3317,Intro 16,726,86
3318,Basics 7,175,69
3319,Intro 4,100,73
3320,Hands-on 20,63,33
3321,Hands-on 19,912,41
3322,Basics 7,298,34
3323,Project 2,331,33
3324,Assessment Prep 10,226,67
3325,Basics 20,43,27
3326,Case Study 11,320,74
3327,Assessment Prep 18,766,39
3328,Hands-on 18,441,86
3329,Case Study 3,624,54
3330,Hands-on 18,731,41
3331,Case Study 6,505,41
3332,Intro 8,589,87
3333,Hands-on 10,717,30
3334,Intro 2,444,31
3335,Case Study 5,123,67
3336,Assessment Prep 4,412,64
3337,Project 14,547,35
3338,Basics 14,696,50
3339,Hands-on 5,84,61
3340,Project 17,736,78
3341,Basics 11,70,76
3342,Case Study 16,620,51
3343,Hands-on 7,465,81
3344,Assessment Prep 2,45,55
3345,Advanced 1,323,73
3346,Basics 12,218,27
3347,Hands-on 17,56,57
3348,Case Study 8,633,66
3349,Project 5,433,24
3350,Advanced 4,938,65
3351,Case Study 19,81,27
3352,Intro 20,237,58
3353,Case Study 18,864,54
3354,Advanced 7,487,60
3355,Project 4,949,49
3356,Project 18,532,20
3357,Hands-on 5,389,61
3358,Intro 4,434,30
3359,Hands-on 1,637,70
3360,Basics 1,530,79
3361,Basics 16,357,34
3362,Advanced 7,533,84
3363,Advanced 5,793,63
3364,Intro 17,223,46
3365,Assessment Prep 19,371,52
3366,Basics 6,44,89
3367,Intro 19,698,41
3368,Project 13,234,34
3369,Intro 9,273,38
3370,Basics 6,536,21
3371,Intro 16,462,37
3372,Hands-on 14,686,41
3373,Basics 15,141,84
3374,Advanced 8,607,44
3375,Assessment Prep 17,684,63
3376,Assessment Prep 15,401,67
3377,Project 11,1023,73
3378,Assessment Prep 20,190,26
3379,Assessment Prep 3,497,84
3380,Assessment Prep 18,299,37
3381,Project 20,972,42
3382,Advanced 7,1019,45
3383,Project 19,720,63
3384,Assessment Prep 10,357,58
3385,Basics 10,546,33
3386,Project 3,974,82
3387,Case Study 14,332,87
3388,Assessment Prep 18,645,48
3389,Hands-on 4,616,22
3390,Intro 15,907,78
3391,Advanced 11,644,32
3392,Intro 5,936,63
3393,Case Study 9,131,68
3394,Case Study 10,493,78
3395,Assessment Prep 18,358,90
3396,Project 14,443,31
3397,Intro 13,376,77
3398,Hands-on 19,993,40
3399,Project 15,116,73
3400,Case Study 2,956,41
3401,Intro 7,662,74
3402,Basics 9,486,90
3403,Case Study 19,714,81
3404,Assessment Prep 10,760,26
3405,Hands-on 11,260,23
3406,Case Study 9,644,31
3407,Advanced 20,842,87
3408,Advanced 10,749,40
3409,Advanced 19,766,36
3410,Basics 16,417,47
3411,Hands-on 5,864,41
3412,Basics 12,409,83
3413,Project 16,412,36
3414,Hands-on 8,511,49
3415,Advanced 20,38,72
3416,Assessment Prep 9,619,34
3417,Project 9,485,37
3418,Advanced 17,99,81
3419,Project 1,661,32
3420,Advanced 10,523,75
3421,Project 1,191,84
3422,Project 13,41,30
3423,Hands-on 4,916,58
3424,Case Study 5,907,79
3425,Basics 8,739,84
3426,Intro 1,293,28
3427,Assessment Prep 11,499,48
3428,Basics 12,210,57
3429,Assessment Prep 17,933,27
3430,Advanced 17,469,70
3431,Hands-on 17,747,53
3432,Basics 3,377,26
3433,Advanced 11,213,40
3434,Intro 7,828,25
3435,Hands-on 10,772,34
3436,Assessment Prep 19,922,40
3437,Hands-on 10,480,62
3438,Basics 2,226,42
3439,Advanced 3,533,22
3440,Basics 6,813,38
3441,Advanced 1,265,22
3442,Case Study 3,922,62
3443,Case Study 1,444,63
3444,Basics 9,275,32
3445,Assessment Prep 17,483,89
3446,Project 12,715,69
3447,Intro 2,1009,30
3448,Intro 14,938,44
3449,Advanced 10,288,24
3450,Assessment Prep 17,615,22
3451,Project 12,320,32
3452,Hands-on 14,653,52
3453,Basics 14,858,88
3454,Intro 14,490,64
3455,Assessment Prep 15,809,50
3456,Basics 13,254,86
3457,Assessment Prep 20,185,37
3458,Case Study 14,92,65
3459,Assessment Prep 13,424,80
3460,Intro 15,977,88
3461,Intro 5,887,87
3462,Case Study 18,280,42
3463,Assessment Prep 17,751,72
3464,Case Study 20,234,79
3465,Basics 14,443,40
3466,Project 8,228,69
3467,Project 15,619,87
3468,Advanced 15,60,74
3469,Project 6,416,51
3470,Advanced 5,459,38
3471,Case Study 15,583,42
3472,Advanced 9,863,76
3473,Basics 15,385,22
3474,Advanced 9,237,33
3475,Intro 20,67,33
3476,Advanced 1,923,72
3477,Intro 15,877,64
3478,Intro 14,425,44
3479,Hands-on 12,632,63
3480,Advanced 1,581,24
3481,Case Study 1,107,79
3482,Assessment Prep 16,67,79
3483,Advanced 3,504,67
3484,Case Study 9,367,64
3485,Advanced 19,631,60
3486,Advanced 3,281,31
3487,Project 5,793,90
3488,Assessment Prep 2,848,37
3489,Intro 2,940,32
3490,Hands-on 15,163,67
3491,Basics 14,753,51
3492,Assessment Prep 11,229,43
3493,Intro 16,735,48
3494,Assessment Prep 8,455,65
3495,Intro 7,207,36
3496,Case Study 5,827,85
3497,Hands-on 13,973,75
3498,Intro 12,370,25
3499,Project 1,807,22
3500,Project 14,429,89
3501,Advanced 7,765,44
3502,Assessment Prep 11,950,69
3503,Case Study 20,695,54
3504,Project 4,907,39
3505,Assessment Prep 14,267,36
3506,Basics 3,708,51
3507,Intro 18,920,41
3508,Hands-on 9,459,61
3509,Intro 4,208,21
3510,Basics 7,389,82
3511,Project 7,943,85
3512,Basics 12,866,59
3513,Intro 1,468,43
3514,Project 15,457,52
3515,Hands-on 9,336,80
3516,Assessment Prep 13,278,54
3517,Project 19,613,23
3518,Basics 8,116,66
3519,Basics 8,731,58
3520,Hands-on 7,541,43
3521,Project 10,647,38
3522,Advanced 19,649,78
3523,Case Study 16,923,35
3524,Assessment Prep 5,923,51
3525,Hands-on 14,864,56
3526,Advanced 19,486,59
3527,Case Study 7,67,74
3528,Project 11,698,90
3529,Intro 18,836,43
3530,Project 6,234,49
3531,Advanced 5,694,81
3532,Assessment Prep 11,521,54
3533,Assessment Prep 16,267,61
3534,Advanced 16,890,31
3535,Assessment Prep 16,549,67
3536,Assessment Prep 5,594,79
3537,Advanced 10,1025,90
3538,Intro 10,883,87
3539,Basics 3,692,64
3540,Advanced 5,213,89
3541,Case Study 15,794,30
3542,Intro 14,578,24
3543,Intro 5,173,39
3544,Intro 15,44,88
3545,Hands-on 19,751,80
3546,Case Study 7,766,25
3547,Case Study 7,330,24
3548,Basics 4,458,80
3549,Hands-on 6,683,34
3550,Case Study 4,758,43
3551,Basics 15,545,74
3552,Hands-on 8,955,42
3553,Intro 19,149,28
3554,Case Study 14,53,80
3555,Advanced 11,429,81
3556,Basics 12,86,53
3557,Assessment Prep 6,406,87
3558,Hands-on 13,374,78
3559,Intro 10,866,40
3560,Hands-on 11,892,46
3561,Intro 9,665,63
3562,Project 1,545,85
3563,Project 11,516,53
3564,Case Study 7,169,57
3565,Hands-on 10,542,24
3566,Hands-on 5,426,24
3567,Basics 3,141,28
3568,Case Study 13,196,48
3569,Project 17,161,24
3570,Intro 10,533,71
3571,Intro 2,331,25
3572,Project 4,346,21
3573,Case Study 7,539,25
3574,Basics 6,447,45
3575,Advanced 11,200,44
3576,Advanced 19,713,61
3577,Case Study 15,221,79
3578,Project 4,578,54
3579,Hands-on 12,661,27
3580,Basics 1,830,21
3581,Hands-on 20,111,32
3582,Case Study 4,377,47
3583,Basics 10,220,39
3584,Basics 18,900,68
3585,Advanced 7,88,33
3586,Basics 5,617,75
3587,Case Study 14,895,69
3588,Project 8,743,58
3589,Project 13,428,72
3590,Basics 7,660,39
3591,Project 20,544,60
3592,Hands-on 14,198,65
3593,Advanced 4,40,54
3594,Advanced 15,702,47
3595,Project 20,599,84
3596,Case Study 5,946,60
3597,Basics 5,930,59
3598,Hands-on 18,351,76
3599,Project 8,273,87
3600,Project 8,218,27
3601,Project 10,573,21
3602,Basics 12,141,29
3603,Intro 11,888,88
3604,Case Study 19,471,49
3605,Intro 9,249,90
3606,Basics 6,177,67
3607,Basics 13,221,32
3608,Basics 1,681,30
3609,Advanced 19,545,77
3610,Assessment Prep 7,659,88
3611,Advanced 13,1010,62
3612,Advanced 3,687,40
3613,Assessment Prep 5,984,30
3614,Advanced 10,201,32
3615,Intro 18,819,79
3616,Advanced 17,577,26
3617,Assessment Prep 7,473,30
3618,Intro 6,705,73
3619,Basics 20,989,37
3620,Case Study 11,828,64
3621,Project 20,721,88
3622,Intro 13,956,31
3623,Assessment Prep 13,705,28
3624,Intro 8,617,86
3625,Assessment Prep 3,589,23
3626,Advanced 2,195,38
3627,Basics 2,416,90
3628,Case Study 10,163,85
3629,Case Study 3,120,60
3630,Case Study 8,154,85
3631,Basics 12,744,72
3632,Assessment Prep 15,475,37
3633,Hands-on 4,344,73
3634,Hands-on 18,1014,88
3635,Case Study 9,944,57
3636,Assessment Prep 19,171,38
3637,Intro 2,819,46
3638,Basics 4,716,43
3639,Advanced 1,406,76
3640,Assessment Prep 3,630,30
3641,Basics 20,625,53
3642,Hands-on 7,507,36
3643,Hands-on 15,674,26
3644,Advanced 1,356,54
3645,Project 4,734,36
3646,Case Study 1,386,32
3647,Case Study 5,108,30
3648,Assessment Prep 14,876,85
3649,Case Study 8,124,41
3650,Intro 13,266,45
3651,Assessment Prep 19,44,59
3652,Assessment Prep 10,746,83
3653,Hands-on 9,777,77
3654,Advanced 13,932,71
3655,Intro 3,88,41
3656,Project 4,155,74
3657,Advanced 7,678,29
3658,Assessment Prep 15,566,80
3659,Advanced 7,284,72
3660,Case Study 11,827,32
3661,Basics 20,867,40
3662,Basics 12,1010,36
3663,Advanced 20,821,43
3664,Advanced 15,296,35
3665,Hands-on 16,594,85
3666,Intro 17,519,67
3667,Assessment Prep 5,829,25
3668,Project 10,887,83
3669,Project 6,802,53
3670,Advanced 15,465,47
3671,Case Study 14,284,90
3672,Assessment Prep 4,86,73
3673,Basics 6,482,43
3674,Case Study 4,285,23
3675,Intro 16,858,55
3676,Basics 14,480,65
3677,Assessment Prep 1,468,37
3678,Project 18,570,77
3679,Intro 19,484,56
3680,Case Study 9,496,73
3681,Assessment Prep 10,1001,29
3682,Intro 6,675,46
3683,Case Study 12,583,80
3684,Assessment Prep 5,373,27
3685,Project 8,584,65
3686,Intro 4,471,66
3687,Hands-on 1,793,48
3688,Advanced 4,939,21
3689,Case Study 7,624,34
3690,Intro 3,714,28
3691,Assessment Prep 2,866,71
3692,Basics 12,937,53
3693,Assessment Prep 10,944,75
3694,Case Study 5,676,62
3695,Hands-on 4,424,27
3696,Hands-on 14,376,66
3697,Assessment Prep 13,419,31
3698,Basics 18,40,44
3699,Intro 13,431,52
3700,Case Study 7,749,50
3701,Basics 10,192,43
3702,Hands-on 13,314,47
3703,Intro 17,999,45
3704,Hands-on 2,416,38
3705,Basics 6,828,76
3706,Assessment Prep 5,365,79
3707,Intro 20,513,78
3708,Intro 10,930,62
3709,Basics 11,267,82
3710,Advanced 15,507,53
3711,Hands-on 6,426,45
3712,Assessment Prep 16,703,55
3713,Project 3,423,78
3714,Basics 12,628,29
3715,Intro 16,930,45
3716,Advanced 19,885,45
3717,Case Study 7,507,52
3718,Advanced 17,553,85
3719,Intro 20,296,75
3720,Assessment Prep 14,443,76
3721,Intro 17,102,66
3722,Intro 13,658,90
3723,Basics 12,882,80
3724,Project 10,464,86
3725,Hands-on 1,518,73
3726,Advanced 1,97,51
3727,Advanced 20,384,59
3728,Case Study 5,504,78
3729,Case Study 18,73,74
3730,Case Study 18,1004,49
3731,Assessment Prep 3,774,42
3732,Assessment Prep 1,771,26
3733,Assessment Prep 10,166,69
3734,Hands-on 5,290,45
3735,Basics 19,301,49
3736,Case Study 20,469,55
3737,Basics 1,288,28
3738,Intro 3,834,34
3739,Hands-on 11,637,68
3740,Intro 10,991,87
3741,Intro 19,718,79
3742,Intro 3,553,42
3743,Hands-on 10,506,69
3744,Intro 15,918,61
3745,Intro 11,268,75
3746,Intro 10,366,41
3747,Advanced 11,617,90
3748,Assessment Prep 16,86,89
3749,Intro 8,156,28
3750,Assessment Prep 19,250,70
3751,Basics 1,814,42
3752,Advanced 15,288,69
3753,Hands-on 20,262,20
3754,Case Study 3,228,29
3755,Project 1,655,39
3756,Project 12,773,41
3757,Case Study 7,513,89
3758,Assessment Prep 5,525,22
3759,Assessment Prep 18,832,21
3760,Basics 16,58,55
3761,Advanced 1,760,81
3762,Case Study 11,667,23
3763,Assessment Prep 9,575,75
3764,Assessment Prep 12,423,28
3765,Hands-on 13,613,41
3766,Hands-on 7,819,71
3767,Assessment Prep 14,487,37
3768,Project 13,33,62
3769,Intro 4,923,23
3770,Project 15,84,85
3771,Assessment Prep 18,736,83
3772,Hands-on 10,199,79
3773,Hands-on 19,1022,33
3774,Hands-on 13,699,75
3775,Case Study 5,579,85
3776,Case Study 4,761,83
3777,Basics 19,943,66
3778,Basics 11,688,34
3779,Intro 15,750,86
3780,Project 8,859,23
3781,Project 18,754,68
3782,Assessment Prep 10,769,49
3783,Advanced 18,684,43
3784,Case Study 6,77,23
3785,Advanced 8,689,45
3786,Project 15,657,63
3787,Basics 10,166,25
3788,Case Study 3,585,49
3789,Project 7,497,74
3790,Hands-on 5,272,81
3791,Project 7,812,73
3792,Advanced 7,659,30
3793,Intro 3,604,62
3794,Intro 15,293,90
3795,Intro 6,438,84
3796,Project 2,964,53
3797,Intro 13,1024,85
3798,Case Study 6,707,32
3799,Advanced 12,900,71
3800,Basics 14,942,55
3801,Case Study 20,234,90
3802,Intro 6,268,38
3803,Basics 3,822,56
3804,Basics 14,283,81
3805,Basics 18,169,78
3806,Hands-on 9,65,45
3807,Assessment Prep 1,117,75
3808,Basics 1,266,57
3809,Assessment Prep 12,726,24
3810,Assessment Prep 6,171,88
3811,Advanced 12,946,89
3812,Case Study 11,850,57
3813,Advanced 8,319,24
3814,Advanced 20,501,65
3815,Project 13,565,36
3816,Hands-on 3,439,47
3817,Basics 6,457,88
3818,Assessment Prep 8,905,60
3819,Advanced 20,967,30
3820,Intro 13,778,40
3821,Project 8,500,28
3822,Basics 8,483,38
3823,Intro 3,532,36
3824,Advanced 8,877,72
3825,Intro 5,561,54
3826,Intro 19,576,71
3827,Advanced 3,51,66
3828,Intro 5,407,73
3829,Project 18,846,89
3830,Hands-on 20,38,31
3831,Assessment Prep 7,336,21
3832,Assessment Prep 6,740,62
3833,Assessment Prep 9,840,26
3834,Project 5,370,41
3835,Basics 16,680,60
3836,Basics 1,699,60
3837,Basics 11,467,72
3838,Hands-on 20,224,28
3839,Case Study 1,711,21
3840,Assessment Prep 7,757,36
3841,Basics 8,961,64
3842,Assessment Prep 17,111,33
3843,Case Study 1,62,43
3844,Assessment Prep 10,683,62
3845,Hands-on 10,638,38
3846,Basics 10,575,38
3847,Advanced 12,100,33
3848,Assessment Prep 8,317,29
3849,Basics 19,273,77
3850,Case Study 17,576,40
3851,Assessment Prep 3,987,84
3852,Intro 11,618,39
3853,Assessment Prep 4,414,73
3854,Advanced 4,587,51
3855,Intro 17,161,84
3856,Case Study 1,526,22
3857,Project 6,563,63
3858,Intro 19,629,24
3859,Intro 20,239,35
3860,Assessment Prep 8,164,78
3861,Hands-on 5,591,74
3862,Project 11,1010,67
3863,Project 17,899,90
3864,Assessment Prep 14,495,85
3865,Case Study 5,436,77
3866,Hands-on 8,972,44
3867,Basics 11,347,55
3868,Assessment Prep 3,215,49
3869,Basics 7,126,81
3870,Assessment Prep 6,365,72
3871,Advanced 15,342,64
3872,Intro 8,1029,88
3873,Hands-on 20,562,26
3874,Intro 20,482,64
3875,Hands-on 13,881,68
3876,Assessment Prep 14,648,57
3877,Basics 9,433,61
3878,Basics 18,203,43
3879,Basics 7,325,30
3880,Project 17,58,53
3881,Case Study 14,458,48
3882,Project 18,916,68
3883,Assessment Prep 9,859,30
3884,Project 17,849,67
3885,Advanced 19,384,43
3886,Advanced 2,818,86
3887,Assessment Prep 16,130,36
3888,Basics 4,621,22
3889,Intro 13,457,42
3890,Intro 19,849,47
3891,Assessment Prep 6,819,52
3892,Intro 20,52,89
3893,Project 1,545,44
3894,Assessment Prep 4,787,66
3895,Project 8,253,56
3896,Case Study 15,822,38
3897,Assessment Prep 20,110,90
3898,Advanced 8,1009,21
3899,Case Study 12,384,24
3900,Case Study 15,337,41
3901,Hands-on 13,689,64
3902,Intro 4,312,21
3903,Case Study 8,795,83
3904,Intro 16,739,47
3905,Basics 2,778,56
3906,Basics 19,751,64
3907,Assessment Prep 3,499,30
3908,Intro 1,860,30
3909,Hands-on 9,76,22
3910,Hands-on 2,106,81
3911,Advanced 13,103,41
3912,Project 2,470,44
3913,Hands-on 2,132,70
3914,Assessment Prep 4,670,67
3915,Advanced 18,875,26
3916,Intro 9,578,79
3917,Basics 7,382,86
3918,Hands-on 12,869,30
3919,Case Study 4,679,80
3920,Hands-on 18,138,71
3921,Advanced 14,553,20
3922,Intro 14,643,89
3923,Intro 1,308,26
3924,Case Study 10,331,21
3925,Basics 11,41,79
3926,Intro 15,156,88
3927,Assessment Prep 13,436,65
3928,Project 20,765,32
3929,Intro 20,374,54
3930,Advanced 7,222,21
3931,Case Study 18,496,44
3932,Project 11,244,23
3933,Hands-on 20,131,67
3934,Case Study 8,452,31
3935,Basics 17,378,44
3936,Intro 4,888,47
3937,Case Study 12,281,75
3938,Advanced 16,65,41
3939,Intro 10,845,59
3940,Advanced 12,132,38
3941,Advanced 17,693,67
3942,Advanced 9,105,70
3943,Intro 14,646,20
3944,Advanced 6,625,25
3945,Basics 8,496,53
3946,Case Study 2,415,63
3947,Assessment Prep 10,572,49
3948,Project 10,547,37
3949,Project 2,503,72
3950,Project 5,679,28
3951,Case Study 10,589,79
3952,Case Study 10,714,70
3953,Hands-on 19,690,20
3954,Advanced 9,325,38
3955,Hands-on 15,63,69
3956,Hands-on 7,772,75
3957,Hands-on 4,76,60
3958,Basics 11,873,70
3959,Advanced 4,630,80
3960,Assessment Prep 7,53,61
3961,Basics 14,158,76
3962,Intro 15,66,21
3963,Basics 16,329,28
3964,Intro 19,342,26
3965,Case Study 3,712,53
3966,Case Study 6,429,36
3967,Basics 15,575,45
3968,Intro 3,474,78
3969,Case Study 15,442,66
3970,Advanced 4,289,60
3971,Basics 1,465,73
3972,Hands-on 16,986,26
3973,Advanced 11,232,69
3974,Case Study 16,793,29
3975,Project 5,991,22
3976,Project 10,886,50
3977,Basics 8,379,31
3978,Project 15,1020,85
3979,Case Study 5,467,47
3980,Basics 1,168,42
3981,Case Study 20,186,57
3982,Basics 10,104,78
3983,Project 10,498,37
3984,Basics 7,477,37
3985,Project 3,789,85
3986,Project 18,1003,74
3987,Case Study 14,162,75
3988,Case Study 9,994,23
3989,Intro 7,170,23
3990,Case Study 8,267,40
3991,Project 1,387,54
3992,Advanced 7,526,28
3993,Hands-on 3,652,72
3994,Advanced 6,803,86
3995,Case Study 17,73,42
3996,Intro 14,404,28
3997,Intro 4,974,89
3998,Assessment Prep 9,811,34
3999,Project 12,268,56
4000,Assessment Prep 4,645,71
4001,Project 2,1012,50
4002,Case Study 1,764,51
4003,Basics 4,221,35
4004,Project 6,1011,49
4005,Project 9,568,73
4006,Case Study 1,854,29
4007,Advanced 10,990,84
4008,Advanced 19,238,41
4009,Case Study 2,155,73
4010,Project 19,802,35
4011,Case Study 15,1029,40
4012,Advanced 10,541,32
4013,Advanced 17,64,49
4014,Case Study 5,117,29
4015,Assessment Prep 14,163,49
4016,Basics 15,666,74
4017,Case Study 12,857,74
4018,Project 15,528,22
4019,Project 19,382,86
4020,Assessment Prep 17,510,87
4021,Case Study 4,461,63
4022,Advanced 14,41,27
4023,Case Study 7,673,40
4024,Case Study 11,689,74
4025,Hands-on 19,413,61
4026,Assessment Prep 16,725,83
4027,Project 20,398,72
4028,Intro 14,997,45
4029,Advanced 6,327,68
4030,Hands-on 19,616,39
4031,Advanced 7,688,64
4032,Intro 15,35,46
4033,Intro 9,468,60
4034,Case Study 4,388,37
4035,Case Study 14,241,78
4036,Hands-on 20,407,55
4037,Intro 4,494,42
4038,Case Study 12,938,69
4039,Advanced 1,897,78
4040,Hands-on 14,772,73
4041,Project 10,414,68
4042,Basics 16,928,54
4043,Assessment Prep 6,824,46
4044,Advanced 12,994,59
4045,Basics 8,930,29
4046,Basics 14,554,53
4047,Intro 8,76,64
4048,Project 17,521,78
4049,Project 3,515,79
4050,Basics 15,275,72
4051,Basics 14,556,51
4052,Advanced 11,1002,74
4053,Intro 2,920,70
4054,Case Study 10,66,62
4055,Advanced 17,242,61
4056,Advanced 14,732,64
4057,Project 13,334,25
4058,Intro 13,440,73
4059,Case Study 4,643,85
4060,Hands-on 12,837,77
4061,Project 18,252,90
4062,Basics 14,99,56
4063,Assessment Prep 17,344,23
4064,Intro 17,522,62
4065,Case Study 17,414,77
4066,Hands-on 17,717,71
4067,Assessment Prep 4,409,90
4068,Basics 17,197,79
4069,Basics 2,841,60
4070,Assessment Prep 13,150,34
4071,Project 15,433,33
4072,Assessment Prep 19,686,51
4073,Hands-on 1,1000,84
4074,Case Study 7,231,74
4075,Intro 12,485,36
